..1,order.id,order.line,order.date,customer.id,product.id,quantity,model,description,price,bikeshop.name,location
5019,651,5,2012-12-10T00:00:00Z,8,41,1,Slice Ultegra,Road - Triathalon - Carbon,2700,Denver Bike Shop,"Denver, CO"
5020,651,6,2012-12-10T00:00:00Z,8,55,1,Scalpel-Si Black Inc.,Mountain - Cross Country Race - Carbon,12790,Denver Bike Shop,"Denver, CO"
5021,651,7,2012-12-10T00:00:00Z,8,46,1,SuperX Rival CX1,Road - Cyclocross - Carbon,1750,Denver Bike Shop,"Denver, CO"
5022,651,8,2012-12-10T00:00:00Z,8,30,1,Synapse Carbon Disc 105,Road - Endurance Road - Carbon,2660,Denver Bike Shop,"Denver, CO"
5023,651,9,2012-12-10T00:00:00Z,8,64,1,Scalpel 29 Carbon 3,Mountain - Cross Country Race - Carbon,4260,Denver Bike Shop,"Denver, CO"
5024,651,10,2012-12-10T00:00:00Z,8,72,1,F-Si 2,Mountain - Cross Country Race - Aluminum,2060,Denver Bike Shop,"Denver, CO"
5025,651,11,2012-12-10T00:00:00Z,8,93,1,Trail 5,Mountain - Sport - Aluminum,815,Denver Bike Shop,"Denver, CO"
5026,651,12,2012-12-10T00:00:00Z,8,86,1,Habit 4,Mountain - Trail - Aluminum,2880,Denver Bike Shop,"Denver, CO"
5027,651,13,2012-12-10T00:00:00Z,8,34,1,Synapse Disc 105,Road - Endurance Road - Aluminum,1570,Denver Bike Shop,"Denver, CO"
5028,651,14,2012-12-10T00:00:00Z,8,89,1,Trail 1,Mountain - Sport - Aluminum,1520,Denver Bike Shop,"Denver, CO"
5029,651,15,2012-12-10T00:00:00Z,8,92,1,Trail 4,Mountain - Sport - Aluminum,980,Denver Bike Shop,"Denver, CO"
5030,651,16,2012-12-10T00:00:00Z,8,91,1,Trail 3,Mountain - Sport - Aluminum,1080,Denver Bike Shop,"Denver, CO"
5031,651,17,2012-12-10T00:00:00Z,8,48,5,Jekyll Carbon 2,Mountain - Over Mountain - Carbon,6070,Denver Bike Shop,"Denver, CO"
5032,651,18,2012-12-10T00:00:00Z,8,18,1,CAAD8 105,Road - Elite Road - Aluminum,1410,Denver Bike Shop,"Denver, CO"
5033,651,19,2012-12-10T00:00:00Z,8,8,1,Supersix Evo Ultegra 4,Road - Elite Road - Carbon,2660,Denver Bike Shop,"Denver, CO"
5034,651,20,2012-12-10T00:00:00Z,8,58,1,Scalpel-Si Carbon 2,Mountain - Cross Country Race - Carbon,6390,Denver Bike Shop,"Denver, CO"
5035,651,21,2012-12-10T00:00:00Z,8,42,1,Slice 105,Road - Triathalon - Carbon,1950,Denver Bike Shop,"Denver, CO"
5036,651,22,2012-12-10T00:00:00Z,8,15,1,CAAD12 Ultegra,Road - Elite Road - Aluminum,2240,Denver Bike Shop,"Denver, CO"
5037,651,23,2012-12-10T00:00:00Z,8,52,1,Trigger Carbon 2,Mountain - Over Mountain - Carbon,5970,Denver Bike Shop,"Denver, CO"
5038,651,24,2012-12-10T00:00:00Z,8,78,2,Beast of the East 3,Mountain - Trail - Aluminum,1620,Denver Bike Shop,"Denver, CO"
5039,651,25,2012-12-10T00:00:00Z,8,80,1,Bad Habit 2,Mountain - Trail - Aluminum,2660,Denver Bike Shop,"Denver, CO"
5040,651,26,2012-12-10T00:00:00Z,8,70,1,F-Si Carbon 4,Mountain - Cross Country Race - Carbon,2880,Denver Bike Shop,"Denver, CO"
5041,651,27,2012-12-10T00:00:00Z,8,49,1,Jekyll Carbon 3,Mountain - Over Mountain - Carbon,3840,Denver Bike Shop,"Denver, CO"
5042,651,28,2012-12-10T00:00:00Z,8,63,1,Scalpel 29 Carbon 2,Mountain - Cross Country Race - Carbon,5330,Denver Bike Shop,"Denver, CO"
5043,651,29,2012-12-10T00:00:00Z,8,40,2,Slice Ultegra D12,Road - Triathalon - Carbon,3200,Denver Bike Shop,"Denver, CO"
5044,651,30,2012-12-10T00:00:00Z,8,95,1,Catalyst 2,Mountain - Sport - Aluminum,585,Denver Bike Shop,"Denver, CO"
5045,652,1,2012-12-10T00:00:00Z,24,96,1,Catalyst 3,Mountain - Sport - Aluminum,480,Providence Bi-peds,"Providence, RI"
5046,652,2,2012-12-10T00:00:00Z,24,50,1,Jekyll Carbon 4,Mountain - Over Mountain - Carbon,3200,Providence Bi-peds,"Providence, RI"
5047,652,3,2012-12-10T00:00:00Z,24,81,1,Habit Hi-Mod Black Inc.,Mountain - Trail - Carbon,12250,Providence Bi-peds,"Providence, RI"
5048,652,4,2012-12-10T00:00:00Z,24,54,1,Trigger Carbon 4,Mountain - Over Mountain - Carbon,3200,Providence Bi-peds,"Providence, RI"
5049,653,1,2012-12-11T00:00:00Z,20,70,1,F-Si Carbon 4,Mountain - Cross Country Race - Carbon,2880,Portland Bi-peds,"Portland, OR"
5050,653,2,2012-12-11T00:00:00Z,20,10,1,Supersix Evo Tiagra,Road - Elite Road - Carbon,1840,Portland Bi-peds,"Portland, OR"
5051,653,3,2012-12-11T00:00:00Z,20,42,1,Slice 105,Road - Triathalon - Carbon,1950,Portland Bi-peds,"Portland, OR"
5052,653,4,2012-12-11T00:00:00Z,20,46,1,SuperX Rival CX1,Road - Cyclocross - Carbon,1750,Portland Bi-peds,"Portland, OR"
5053,653,5,2012-12-11T00:00:00Z,20,24,1,Synapse Hi-Mod Dura Ace,Road - Endurance Road - Carbon,5860,Portland Bi-peds,"Portland, OR"
5054,653,6,2012-12-11T00:00:00Z,20,16,3,CAAD12 Disc 105,Road - Elite Road - Aluminum,1950,Portland Bi-peds,"Portland, OR"
5055,653,7,2012-12-11T00:00:00Z,20,81,1,Habit Hi-Mod Black Inc.,Mountain - Trail - Carbon,12250,Portland Bi-peds,"Portland, OR"
5056,653,8,2012-12-11T00:00:00Z,20,61,2,Scalpel-Si 5,Mountain - Cross Country Race - Aluminum,3200,Portland Bi-peds,"Portland, OR"
5057,653,9,2012-12-11T00:00:00Z,20,8,1,Supersix Evo Ultegra 4,Road - Elite Road - Carbon,2660,Portland Bi-peds,"Portland, OR"
5058,654,1,2012-12-12T00:00:00Z,8,71,1,F-Si 1,Mountain - Cross Country Race - Aluminum,2340,Denver Bike Shop,"Denver, CO"
5059,654,2,2012-12-12T00:00:00Z,8,29,1,Synapse Carbon Ultegra 4,Road - Endurance Road - Carbon,2660,Denver Bike Shop,"Denver, CO"
5060,654,3,2012-12-12T00:00:00Z,8,77,1,Beast of the East 2,Mountain - Trail - Aluminum,2130,Denver Bike Shop,"Denver, CO"
5061,654,4,2012-12-12T00:00:00Z,8,78,1,Beast of the East 3,Mountain - Trail - Aluminum,1620,Denver Bike Shop,"Denver, CO"
5062,654,5,2012-12-12T00:00:00Z,8,32,1,Syapse Carbon Tiagra,Road - Endurance Road - Carbon,1840,Denver Bike Shop,"Denver, CO"
5063,654,6,2012-12-12T00:00:00Z,8,96,1,Catalyst 3,Mountain - Sport - Aluminum,480,Denver Bike Shop,"Denver, CO"
5064,654,7,2012-12-12T00:00:00Z,8,59,1,Scalpel-Si Carbon 3,Mountain - Cross Country Race - Carbon,5330,Denver Bike Shop,"Denver, CO"
5065,654,8,2012-12-12T00:00:00Z,8,76,4,Beast of the East 1,Mountain - Trail - Aluminum,2770,Denver Bike Shop,"Denver, CO"
5066,654,9,2012-12-12T00:00:00Z,8,49,2,Jekyll Carbon 3,Mountain - Over Mountain - Carbon,3840,Denver Bike Shop,"Denver, CO"
5067,654,10,2012-12-12T00:00:00Z,8,46,1,SuperX Rival CX1,Road - Cyclocross - Carbon,1750,Denver Bike Shop,"Denver, CO"
5068,654,11,2012-12-12T00:00:00Z,8,44,1,SuperX Ultegra,Road - Cyclocross - Carbon,2450,Denver Bike Shop,"Denver, CO"
5069,655,1,2012-12-13T00:00:00Z,26,96,1,Catalyst 3,Mountain - Sport - Aluminum,480,Miami Race Equipment,"Miami, FL"
5070,655,2,2012-12-13T00:00:00Z,26,16,4,CAAD12 Disc 105,Road - Elite Road - Aluminum,1950,Miami Race Equipment,"Miami, FL"
5071,655,3,2012-12-13T00:00:00Z,26,43,1,SuperX Hi-Mod CX1,Road - Cyclocross - Carbon,3500,Miami Race Equipment,"Miami, FL"
5072,655,4,2012-12-13T00:00:00Z,26,47,1,Jekyll Carbon 1,Mountain - Over Mountain - Carbon,7990,Miami Race Equipment,"Miami, FL"
5073,655,5,2012-12-13T00:00:00Z,26,26,4,Synapse Carbon Disc Ultegra D12,Road - Endurance Road - Carbon,4800,Miami Race Equipment,"Miami, FL"
5074,655,6,2012-12-13T00:00:00Z,26,87,2,Habit 5,Mountain - Trail - Aluminum,2340,Miami Race Equipment,"Miami, FL"
5075,655,7,2012-12-13T00:00:00Z,26,32,1,Syapse Carbon Tiagra,Road - Endurance Road - Carbon,1840,Miami Race Equipment,"Miami, FL"
5076,655,8,2012-12-13T00:00:00Z,26,37,1,Synapse Claris,Road - Endurance Road - Aluminum,870,Miami Race Equipment,"Miami, FL"
5077,655,9,2012-12-13T00:00:00Z,26,15,1,CAAD12 Ultegra,Road - Elite Road - Aluminum,2240,Miami Race Equipment,"Miami, FL"
5078,655,10,2012-12-13T00:00:00Z,26,42,2,Slice 105,Road - Triathalon - Carbon,1950,Miami Race Equipment,"Miami, FL"
5079,655,11,2012-12-13T00:00:00Z,26,7,1,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,3200,Miami Race Equipment,"Miami, FL"
5080,655,12,2012-12-13T00:00:00Z,26,14,1,CAAD Disc Ultegra,Road - Elite Road - Aluminum,2660,Miami Race Equipment,"Miami, FL"
5081,655,13,2012-12-13T00:00:00Z,26,45,1,SuperX 105,Road - Cyclocross - Carbon,1960,Miami Race Equipment,"Miami, FL"
5082,655,14,2012-12-13T00:00:00Z,26,20,1,CAAD8 Sora,Road - Elite Road - Aluminum,1030,Miami Race Equipment,"Miami, FL"
5083,655,15,2012-12-13T00:00:00Z,26,25,1,Synapse Hi-Mod Disc Ultegra,Road - Endurance Road - Carbon,5330,Miami Race Equipment,"Miami, FL"
5084,655,16,2012-12-13T00:00:00Z,26,24,1,Synapse Hi-Mod Dura Ace,Road - Endurance Road - Carbon,5860,Miami Race Equipment,"Miami, FL"
5085,655,17,2012-12-13T00:00:00Z,26,9,1,Supersix Evo 105,Road - Elite Road - Carbon,2240,Miami Race Equipment,"Miami, FL"
5086,655,18,2012-12-13T00:00:00Z,26,72,1,F-Si 2,Mountain - Cross Country Race - Aluminum,2060,Miami Race Equipment,"Miami, FL"
5087,655,19,2012-12-13T00:00:00Z,26,2,3,Supersix Evo Hi-Mod Team,Road - Elite Road - Carbon,10660,Miami Race Equipment,"Miami, FL"
5088,655,20,2012-12-13T00:00:00Z,26,33,2,Synapse Disc Adventure,Road - Endurance Road - Aluminum,2130,Miami Race Equipment,"Miami, FL"
5089,655,21,2012-12-13T00:00:00Z,26,94,2,Catalyst 1,Mountain - Sport - Aluminum,705,Miami Race Equipment,"Miami, FL"
5090,656,1,2012-12-13T00:00:00Z,10,88,2,Habit 6,Mountain - Trail - Aluminum,1950,Kansas City 29ers,"Kansas City, KS"
5091,656,2,2012-12-13T00:00:00Z,10,49,1,Jekyll Carbon 3,Mountain - Over Mountain - Carbon,3840,Kansas City 29ers,"Kansas City, KS"
5092,656,3,2012-12-13T00:00:00Z,10,97,1,Catalyst 4,Mountain - Sport - Aluminum,415,Kansas City 29ers,"Kansas City, KS"
5093,657,1,2012-12-14T00:00:00Z,10,75,1,Fat CAAD2,Mountain - Fat Bike - Aluminum,2130,Kansas City 29ers,"Kansas City, KS"
5094,657,2,2012-12-14T00:00:00Z,10,36,1,Synapse Sora,Road - Endurance Road - Aluminum,1030,Kansas City 29ers,"Kansas City, KS"
5095,657,3,2012-12-14T00:00:00Z,10,76,1,Beast of the East 1,Mountain - Trail - Aluminum,2770,Kansas City 29ers,"Kansas City, KS"
5096,657,4,2012-12-14T00:00:00Z,10,61,1,Scalpel-Si 5,Mountain - Cross Country Race - Aluminum,3200,Kansas City 29ers,"Kansas City, KS"
5097,657,5,2012-12-14T00:00:00Z,10,20,1,CAAD8 Sora,Road - Elite Road - Aluminum,1030,Kansas City 29ers,"Kansas City, KS"
5098,657,6,2012-12-14T00:00:00Z,10,81,1,Habit Hi-Mod Black Inc.,Mountain - Trail - Carbon,12250,Kansas City 29ers,"Kansas City, KS"
5099,657,7,2012-12-14T00:00:00Z,10,89,1,Trail 1,Mountain - Sport - Aluminum,1520,Kansas City 29ers,"Kansas City, KS"
5100,657,8,2012-12-14T00:00:00Z,10,7,1,Supersix Evo Ultegra 3,Road - Elite Road - Carbon,3200,Kansas City 29ers,"Kansas City, KS"
5101,657,9,2012-12-14T00:00:00Z,10,60,1,Scalpel-Si Carbon 4,Mountain - Cross Country Race - Carbon,4260,Kansas City 29ers,"Kansas City, KS"
5102,657,10,2012-12-14T00:00:00Z,10,51,1,Trigger Carbon 1,Mountain - Over Mountain - Carbon,8200,Kansas City 29ers,"Kansas City, KS"
5103,657,11,2012-12-14T00:00:00Z,10,78,1,Beast of the East 3,Mountain - Trail - Aluminum,1620,Kansas City 29ers,"Kansas City, KS"
5104,658,1,2012-12-14T00:00:00Z,10,93,4,Trail 5,Mountain - Sport - Aluminum,815,Kansas City 29ers,"Kansas City, KS"
5105,658,2,2012-12-14T00:00:00Z,10,91,1,Trail 3,Mountain - Sport - Aluminum,1080,Kansas City 29ers,"Kansas City, KS"
5106,658,3,2012-12-14T00:00:00Z,10,52,1,Trigger Carbon 2,Mountain - Over Mountain - Carbon,5970,Kansas City 29ers,"Kansas City, KS"
5107,658,4,2012-12-14T00:00:00Z,10,31,1,Synapse Carbon 105,Road - Endurance Road - Carbon,2240,Kansas City 29ers,"Kansas City, KS"
5108,658,5,2012-12-14T00:00:00Z,10,44,1,SuperX Ultegra,Road - Cyclocross - Carbon,2450,Kansas City 29ers,"Kansas City, KS"
5109,658,6,2012-12-14T00:00:00Z,10,62,2,Scalpel 29 Carbon Race,Mountain - Cross Country Race - Carbon,6390,Kansas City 29ers,"Kansas City, KS"
5110,658,7,2012-12-14T00:00:00Z,10,17,1,CAAD12 105,Road - Elite Road - Aluminum,1680,Kansas City 29ers,"Kansas City, KS"
5111,658,8,2012-12-14T00:00:00Z,10,79,1,Bad Habit 1,Mountain - Trail - Aluminum,3200,Kansas City 29ers,"Kansas City, KS"
5112,658,9,2012-12-14T00:00:00Z,10,1,1,Supersix Evo Black Inc.,Road - Elite Road - Carbon,12790,Kansas City 29ers,"Kansas City, KS"
5113,658,10,2012-12-14T00:00:00Z,10,54,1,Trigger Carbon 4,Mountain - Over Mountain - Carbon,3200,Kansas City 29ers,"Kansas City, KS"
5114,658,11,2012-12-14T00:00:00Z,10,68,1,F-Si Hi-Mod 1,Mountain - Cross Country Race - Carbon,6390,Kansas City 29ers,"Kansas City, KS"
5115,659,1,2012-12-18T00:00:00Z,17,61,1,Scalpel-Si 5,Mountain - Cross Country Race - Aluminum,3200,Las Vegas Cycles,"Las Vegas, NV"
5116,659,2,2012-12-18T00:00:00Z,17,23,1,Synapse Hi-Mod Disc Red,Road - Endurance Road - Carbon,7460,Las Vegas Cycles,"Las Vegas, NV"
5117,659,3,2012-12-18T00:00:00Z,17,85,1,Habit Carbon 3,Mountain - Trail - Carbon,3730,Las Vegas Cycles,"Las Vegas, NV"
5118,660,1,2012-12-24T00:00:00Z,19,35,1,Synapse Disc Tiagra,Road - Endurance Road - Aluminum,1250,San Francisco Cruisers,"San Francisco, CA"
5119,660,2,2012-12-24T00:00:00Z,19,38,1,Slice Hi-Mod Black Inc.,Road - Triathalon - Carbon,7000,San Francisco Cruisers,"San Francisco, CA"
5120,661,1,2012-12-24T00:00:00Z,2,6,1,Supersix Evo Red,Road - Elite Road - Carbon,3940,Ithaca Mountain Climbers,"Ithaca, NY"
5121,662,1,2012-12-31T00:00:00Z,7,86,1,Habit 4,Mountain - Trail - Aluminum,2880,Nashville Cruisers,"Nashville, TN"
5122,663,1,2013-01-01T00:00:00Z,16,76,1,Beast of the East 1,Mountain - Trail - Aluminum,2770,Phoenix Bi-peds,"Phoenix, AZ"
5123,663,2,2013-01-01T00:00:00Z,16,97,5,Catalyst 4,Mountain - Sport - Aluminum,415,Phoenix Bi-peds,"Phoenix, AZ"
5124,663,3,2013-01-01T00:00:00Z,16,85,1,Habit Carbon 3,Mountain - Trail - Carbon,3730,Phoenix Bi-peds,"Phoenix, AZ"
5125,663,4,2013-01-01T00:00:00Z,16,93,1,Trail 5,Mountain - Sport - Aluminum,815,Phoenix Bi-peds,"Phoenix, AZ"
5126,663,5,2013-01-01T00:00:00Z,16,9,1,Supersix Evo 105,Road - Elite Road - Carbon,2240,Phoenix Bi-peds,"Phoenix, AZ"
5127,663,6,2013-01-01T00:00:00Z,16,70,1,F-Si Carbon 4,Mountain - Cross Country Race - Carbon,2880,Phoenix Bi-peds,"Phoenix, AZ"
5128,663,7,2013-01-01T00:00:00Z,16,55,1,Scalpel-Si Black Inc.,Mountain - Cross Country Race - Carbon,12790,Phoenix Bi-peds,"Phoenix, AZ"
5129,663,8,2013-01-01T00:00:00Z,16,96,1,Catalyst 3,Mountain - Sport - Aluminum,480,Phoenix Bi-peds,"Phoenix, AZ"
5130,663,9,2013-01-01T00:00:00Z,16,53,4,Trigger Carbon 3,Mountain - Over Mountain - Carbon,3730,Phoenix Bi-peds,"Phoenix, AZ"
5131,663,10,2013-01-01T00:00:00Z,16,50,1,Jekyll Carbon 4,Mountain - Over Mountain - Carbon,3200,Phoenix Bi-peds,"Phoenix, AZ"
5132,663,11,2013-01-01T00:00:00Z,16,30,1,Synapse Carbon Disc 105,Road - Endurance Road - Carbon,2660,Phoenix Bi-peds,"Phoenix, AZ"
5133,663,12,2013-01-01T00:00:00Z,16,75,1,Fat CAAD2,Mountain - Fat Bike - Aluminum,2130,Phoenix Bi-peds,"Phoenix, AZ"
5134,663,13,2013-01-01T00:00:00Z,16,92,1,Trail 4,Mountain - Sport - Aluminum,980,Phoenix Bi-peds,"Phoenix, AZ"
5135,663,14,2013-01-01T00:00:00Z,16,71,1,F-Si 1,Mountain - Cross Country Race - Aluminum,2340,Phoenix Bi-peds,"Phoenix, AZ"
5136,663,15,2013-01-01T00:00:00Z,16,72,1,F-Si 2,Mountain - Cross Country Race - Aluminum,2060,Phoenix Bi-peds,"Phoenix, AZ"
5137,663,16,2013-01-01T00:00:00Z,16,89,1,Trail 1,Mountain - Sport - Aluminum,1520,Phoenix Bi-peds,"Phoenix, AZ"
5138,663,17,2013-01-01T00:00:00Z,16,37,1,Synapse Claris,Road - Endurance Road - Aluminum,870,Phoenix Bi-peds,"Phoenix, AZ"
5139,663,18,2013-01-01T00:00:00Z,16,10,1,Supersix Evo Tiagra,Road - Elite Road - Carbon,1840,Phoenix Bi-peds,"Phoenix, AZ"
5140,663,19,2013-01-01T00:00:00Z,16,77,1,Beast of the East 2,Mountain - Trail - Aluminum,2130,Phoenix Bi-peds,"Phoenix, AZ"
5141,664,1,2013-01-02T00:00:00Z,19,34,1,Synapse Disc 105,Road - Endurance Road - Aluminum,1570,San Francisco Cruisers,"San Francisco, CA"
5142,664,2,2013-01-02T00:00:00Z,19,46,1,SuperX Rival CX1,Road - Cyclocross - Carbon,1750,San Francisco Cruisers,"San Francisco, CA"
5143,664,3,2013-01-02T00:00:00Z,19,2,1,Supersix Evo Hi-Mod Team,Road - Elite Road - Carbon,10660,San Francisco Cruisers,"San Francisco, CA"
5144,664,4,2013-01-02T00:00:00Z,19,51,1,Trigger Carbon 1,Mountain - Over Mountain - Carbon,8200,San Francisco Cruisers,"San Francisco, CA"
5145,664,5,2013-01-02T00:00:00Z,19,24,1,Synapse Hi-Mod Dura Ace,Road - Endurance Road - Carbon,5860,San Francisco Cruisers,"San Francisco, CA"
5146,664,6,2013-01-02T00:00:00Z,19,5,1,Supersix Evo Hi-Mod Utegra,Road - Elite Road - Carbon,4260,San Francisco Cruisers,"San Francisco, CA"
5147,664,7,2013-01-02T00:00:00Z,19,48,1,Jekyll Carbon 2,Mountain - Over Mountain - Carbon,6070,San Francisco Cruisers,"San Francisco, CA"
5148,664,8,2013-01-02T00:00:00Z,19,61,1,Scalpel-Si 5,Mountain - Cross Country Race - Aluminum,3200,San Francisco Cruisers,"San Francisco, CA"
5149,664,9,2013-01-02T00:00:00Z,19,35,1,Synapse Disc Tiagra,Road - Endurance Road - Aluminum,1250,San Francisco Cruisers,"San Francisco, CA"
5150,664,10,2013-01-02T00:00:00Z,19,38,2,Slice Hi-Mod Black Inc.,Road - Triathalon - Carbon,7000,San Francisco Cruisers,"San Francisco, CA"
5151,664,11,2013-01-02T00:00:00Z,19,59,1,Scalpel-Si Carbon 3,Mountain - Cross Country Race - Carbon,5330,San Francisco Cruisers,"San Francisco, CA"
5152,664,12,2013-01-02T00:00:00Z,19,6,1,Supersix Evo Red,Road - Elite Road - Carbon,3940,San Francisco Cruisers,"San Francisco, CA"
5153,664,13,2013-01-02T00:00:00Z,19,41,1,Slice Ultegra,Road - Triathalon - Carbon,2700,San Francisco Cruisers,"San Francisco, CA"
5154,664,14,2013-01-02T00:00:00Z,19,4,1,Supersix Evo Hi-Mod Dura Ace 2,Road - Elite Road - Carbon,5330,San Francisco Cruisers,"San Francisco, CA"
5155,664,15,2013-01-02T00:00:00Z,19,83,1,Habit Carbon 2,Mountain - Trail - Carbon,5330,San Francisco Cruisers,"San Francisco, CA"
5156,664,16,2013-01-02T00:00:00Z,19,3,1,Supersix Evo Hi-Mod Dura Ace 1,Road - Elite Road - Carbon,7990,San Francisco Cruisers,"San Francisco, CA"
5157,664,17,2013-01-02T00:00:00Z,19,39,1,Slice Hi-Mod Dura Ace D12,Road - Triathalon - Carbon,4500,San Francisco Cruisers,"San Francisco, CA"
5158,664,18,2013-01-02T00:00:00Z,19,15,1,CAAD12 Ultegra,Road - Elite Road - Aluminum,2240,San Francisco Cruisers,"San Francisco, CA"
5159,664,19,2013-01-02T00:00:00Z,19,63,1,Scalpel 29 Carbon 2,Mountain - Cross Country Race - Carbon,5330,San Francisco Cruisers,"San Francisco, CA"
5160,664,20,2013-01-02T00:00:00Z,19,17,1,CAAD12 105,Road - Elite Road - Aluminum,1680,San Francisco Cruisers,"San Francisco, CA"
5161,664,21,2013-01-02T00:00:00Z,19,33,1,Synapse Disc Adventure,Road - Endurance Road - Aluminum,2130,San Francisco Cruisers,"San Francisco, CA"
5162,664,22,2013-01-02T00:00:00Z,19,60,2,Scalpel-Si Carbon 4,Mountain - Cross Country Race - Carbon,4260,San Francisco Cruisers,"San Francisco, CA"
5163,665,1,2013-01-02T00:00:00Z,12,65,1,Scalpel 29 4,Mountain - Cross Country Race - Aluminum,3200,Dallas Cycles,"Dallas, TX"
5164,665,2,2013-01-02T00:00:00Z,12,55,1,Scalpel-Si Black Inc.,Mountain - Cross Country Race - Carbon,12790,Dallas Cycles,"Dallas, TX"
5165,665,3,2013-01-02T00:00:00Z,12,92,1,Trail 4,Mountain - Sport - Aluminum,980,Dallas Cycles,"Dallas, TX"
5166,665,4,2013-01-02T00:00:00Z,12,5,1,Supersix Evo Hi-Mod Utegra,Road - Elite Road - Carbon,4260,Dallas Cycles,"Dallas, TX"
5167,665,5,2013-01-02T00:00:00Z,12,9,1,Supersix Evo 105,Road - Elite Road - Carbon,2240,Dallas Cycles,"Dallas, TX"
5168,665,6,2013-01-02T00:00:00Z,12,97,1,Catalyst 4,Mountain - Sport - Aluminum,415,Dallas Cycles,"Dallas, TX"
5169,665,7,2013-01-02T00:00:00Z,12,76,1,Beast of the East 1,Mountain - Trail - Aluminum,2770,Dallas Cycles,"Dallas, TX"
5170,666,1,2013-01-02T00:00:00Z,13,97,1,Catalyst 4,Mountain - Sport - Aluminum,415,Oklahoma City Race Equipment,"Oklahoma City, OK"
5171,666,2,2013-01-02T00:00:00Z,13,35,1,Synapse Disc Tiagra,Road - Endurance Road - Aluminum,1250,Oklahoma City Race Equipment,"Oklahoma City, OK"
5172,667,1,2013-01-04T00:00:00Z,16,96,3,Catalyst 3,Mountain - Sport - Aluminum,480,Phoenix Bi-peds,"Phoenix, AZ"
5173,667,2,2013-01-04T00:00:00Z,16,18,1,CAAD8 105,Road - Elite Road - Aluminum,1410,Phoenix Bi-peds,"Phoenix, AZ"
5174,667,3,2013-01-04T00:00:00Z,16,57,2,Scalpel-Si Hi-Mod 1,Mountain - Cross Country Race - Carbon,7460,Phoenix Bi-peds,"Phoenix, AZ"
5175,667,4,2013-01-04T00:00:00Z,16,70,1,F-Si Carbon 4,Mountain - Cross Country Race - Carbon,2880,Phoenix Bi-peds,"Phoenix, AZ"
5176,667,5,2013-01-04T00:00:00Z,16,38,1,Slice Hi-Mod Black Inc.,Road - Triathalon - Carbon,7000,Phoenix Bi-peds,"Phoenix, AZ"
5177,667,6,2013-01-04T00:00:00Z,16,85,1,Habit Carbon 3,Mountain - Trail - Carbon,3730,Phoenix Bi-peds,"Phoenix, AZ"
5178,667,7,2013-01-04T00:00:00Z,16,34,1,Synapse Disc 105,Road - Endurance Road - Aluminum,1570,Phoenix Bi-peds,"Phoenix, AZ"
5179,667,8,2013-01-04T00:00:00Z,16,24,1,Synapse Hi-Mod Dura Ace,Road - Endurance Road - Carbon,5860,Phoenix Bi-peds,"Phoenix, AZ"
5180,668,1,2013-01-04T00:00:00Z,15,9,1,Supersix Evo 105,Road - Elite Road - Carbon,2240,Austin Cruisers,"Austin, TX"
5181,668,2,2013-01-04T00:00:00Z,15,90,1,Trail 2,Mountain - Sport - Aluminum,1350,Austin Cruisers,"Austin, TX"
5182,668,3,2013-01-04T00:00:00Z,15,92,1,Trail 4,Mountain - Sport - Aluminum,980,Austin Cruisers,"Austin, TX"
5183,669,1,2013-01-04T00:00:00Z,10,78,1,Beast of the East 3,Mountain - Trail - Aluminum,1620,Kansas City 29ers,"Kansas City, KS"
5184,669,2,2013-01-04T00:00:00Z,10,75,1,Fat CAAD2,Mountain - Fat Bike - Aluminum,2130,Kansas City 29ers,"Kansas City, KS"
5185,669,3,2013-01-04T00:00:00Z,10,15,1,CAAD12 Ultegra,Road - Elite Road - Aluminum,2240,Kansas City 29ers,"Kansas City, KS"
5186,669,4,2013-01-04T00:00:00Z,10,61,1,Scalpel-Si 5,Mountain - Cross Country Race - Aluminum,3200,Kansas City 29ers,"Kansas City, KS"
5187,669,5,2013-01-04T00:00:00Z,10,72,1,F-Si 2,Mountain - Cross Country Race - Aluminum,2060,Kansas City 29ers,"Kansas City, KS"
5188,669,6,2013-01-04T00:00:00Z,10,97,1,Catalyst 4,Mountain - Sport - Aluminum,415,Kansas City 29ers,"Kansas City, KS"
5189,669,7,2013-01-04T00:00:00Z,10,56,1,Scalpel-Si Race,Mountain - Cross Country Race - Carbon,9060,Kansas City 29ers,"Kansas City, KS"
5190,669,8,2013-01-04T00:00:00Z,10,94,1,Catalyst 1,Mountain - Sport - Aluminum,705,Kansas City 29ers,"Kansas City, KS"
5191,670,1,2013-01-07T00:00:00Z,17,38,1,Slice Hi-Mod Black Inc.,Road - Triathalon - Carbon,7000,Las Vegas Cycles,"Las Vegas, NV"
5192,670,2,2013-01-07T00:00:00Z,17,29,1,Synapse Carbon Ultegra 4,Road - Endurance Road - Carbon,2660,Las Vegas Cycles,"Las Vegas, NV"
5193,670,3,2013-01-07T00:00:00Z,17,46,3,SuperX Rival CX1,Road - Cyclocross - Carbon,1750,Las Vegas Cycles,"Las Vegas, NV"
5194,670,4,2013-01-07T00:00:00Z,17,41,1,Slice Ultegra,Road - Triathalon - Carbon,2700,Las Vegas Cycles,"Las Vegas, NV"
5195,670,5,2013-01-07T00:00:00Z,17,53,1,Trigger Carbon 3,Mountain - Over Mountain - Carbon,3730,Las Vegas Cycles,"Las Vegas, NV"
